pipeline,source,value
dense_autoencoder,fit_time,371.24434499999995
dense_autoencoder,predict_time,15.392917
dense_autoencoder,memory,2111225.856
dense_autoencoder,fit_time,385.093592
dense_autoencoder,predict_time,14.846989
dense_autoencoder,memory,2765160.448
dense_autoencoder,fit_time,564.504187
dense_autoencoder,predict_time,19.940162
dense_autoencoder,memory,816869.376
dense_autoencoder,fit_time,408.76307800000006
dense_autoencoder,predict_time,19.400568
dense_autoencoder,memory,1479270.4
dense_autoencoder,fit_time,340.88281199999994
dense_autoencoder,predict_time,16.110804
dense_autoencoder,memory,1304395.776
dense_autoencoder,fit_time,549.7528990000001
dense_autoencoder,predict_time,16.159652
dense_autoencoder,memory,3305951.232
dense_autoencoder,fit_time,631.2374
dense_autoencoder,predict_time,22.286605
dense_autoencoder,memory,2387386.368
dense_autoencoder,fit_time,619.9319360000001
dense_autoencoder,predict_time,16.545234
dense_autoencoder,memory,3984310.272
dense_autoencoder,fit_time,189.20441100000002
dense_autoencoder,predict_time,32.014215
dense_autoencoder,memory,18437758.976
dense_autoencoder,fit_time,443.474227
dense_autoencoder,predict_time,20.057372
dense_autoencoder,memory,2409914.368
dense_autoencoder,fit_time,405.490929
dense_autoencoder,predict_time,20.479495999999997
dense_autoencoder,memory,2331697.152
dense_autoencoder,fit_time,430.544727
dense_autoencoder,predict_time,22.964095
dense_autoencoder,memory,2967461.888
dense_autoencoder,fit_time,247.04063499999998
dense_autoencoder,predict_time,17.05105
dense_autoencoder,memory,1637261.312
dense_autoencoder,fit_time,486.04024100000004
dense_autoencoder,predict_time,36.477194999999995
dense_autoencoder,memory,8278401.024
dense_autoencoder,fit_time,185.391324
dense_autoencoder,predict_time,32.836204
dense_autoencoder,memory,23972392.96
dense_autoencoder,fit_time,506.091268
dense_autoencoder,predict_time,20.313821
dense_autoencoder,memory,1626316.8
dense_autoencoder,fit_time,510.526524
dense_autoencoder,predict_time,20.519914000000004
dense_autoencoder,memory,4769865.728
dense_autoencoder,fit_time,462.449734
dense_autoencoder,predict_time,62.780636
dense_autoencoder,memory,1499582.464
dense_autoencoder,fit_time,534.324346
dense_autoencoder,predict_time,21.009297
dense_autoencoder,memory,1782312.96
dense_autoencoder,fit_time,379.43020900000005
dense_autoencoder,predict_time,16.603108
dense_autoencoder,memory,2900889.6
dense_autoencoder,fit_time,383.06646500000005
dense_autoencoder,predict_time,13.583053999999999
dense_autoencoder,memory,1549729.792
dense_autoencoder,fit_time,555.072498
dense_autoencoder,predict_time,21.077382
dense_autoencoder,memory,2634674.176
dense_autoencoder,fit_time,619.6659940000001
dense_autoencoder,predict_time,19.637005
dense_autoencoder,memory,4048826.368
dense_autoencoder,fit_time,433.441047
dense_autoencoder,predict_time,22.918647
dense_autoencoder,memory,2689388.544
dense_autoencoder,fit_time,262.385834
dense_autoencoder,predict_time,15.733089
dense_autoencoder,memory,1738563.584
dense_autoencoder,fit_time,267.28018399999996
dense_autoencoder,predict_time,18.070523
dense_autoencoder,memory,1473257.472
dense_autoencoder,fit_time,593.559568
dense_autoencoder,predict_time,33.347640999999996
dense_autoencoder,memory,5992599.552
dense_autoencoder,fit_time,195.15648900000002
dense_autoencoder,predict_time,33.464399
dense_autoencoder,memory,15221923.84
dense_autoencoder,fit_time,238.517169
dense_autoencoder,predict_time,21.760238
dense_autoencoder,memory,5414088.704
dense_autoencoder,fit_time,655.929611
dense_autoencoder,predict_time,20.110928
dense_autoencoder,memory,1929760.768
dense_autoencoder,fit_time,699.5487569999999
dense_autoencoder,predict_time,31.507786000000003
dense_autoencoder,memory,10551476.224
dense_autoencoder,fit_time,471.840729
dense_autoencoder,predict_time,26.730432999999998
dense_autoencoder,memory,6194221.056
dense_autoencoder,fit_time,529.682667
dense_autoencoder,predict_time,31.185031
dense_autoencoder,memory,4007755.776
dense_autoencoder,fit_time,447.04582999999997
dense_autoencoder,predict_time,14.82161
dense_autoencoder,memory,2072059.904
dense_autoencoder,fit_time,697.62384
dense_autoencoder,predict_time,24.053047
dense_autoencoder,memory,2315251.712
dense_autoencoder,fit_time,584.3116809999999
dense_autoencoder,predict_time,18.22839
dense_autoencoder,memory,2881515.52
dense_autoencoder,fit_time,558.640761
dense_autoencoder,predict_time,19.831436999999998
dense_autoencoder,memory,1873649.664
dense_autoencoder,fit_time,606.919742
dense_autoencoder,predict_time,37.575294
dense_autoencoder,memory,11151511.552
dense_autoencoder,fit_time,741.5293259999999
dense_autoencoder,predict_time,45.231055
dense_autoencoder,memory,6997045.248
dense_autoencoder,fit_time,185.817336
dense_autoencoder,predict_time,133.729357
dense_autoencoder,memory,26742169.6
dense_autoencoder,fit_time,535.7530620000001
dense_autoencoder,predict_time,20.73505
dense_autoencoder,memory,3964903.424
dense_autoencoder,fit_time,400.74259500000005
dense_autoencoder,predict_time,16.483204999999998
dense_autoencoder,memory,1800208.384
dense_autoencoder,fit_time,182.228836
dense_autoencoder,predict_time,35.936138
dense_autoencoder,memory,15193661.44
dense_autoencoder,fit_time,306.22211799999997
dense_autoencoder,predict_time,27.369428000000003
dense_autoencoder,memory,8955764.736
dense_autoencoder,fit_time,458.554211
dense_autoencoder,predict_time,20.336102
dense_autoencoder,memory,1972596.736
dense_autoencoder,fit_time,508.313858
dense_autoencoder,predict_time,17.468978
dense_autoencoder,memory,1902206.976
dense_autoencoder,fit_time,489.12992999999994
dense_autoencoder,predict_time,18.168051000000002
dense_autoencoder,memory,3127365.632
dense_autoencoder,fit_time,497.08614399999993
dense_autoencoder,predict_time,20.908489000000003
dense_autoencoder,memory,1527451.648
dense_autoencoder,fit_time,428.878763
dense_autoencoder,predict_time,13.526027
dense_autoencoder,memory,2546176.0
dense_autoencoder,fit_time,387.641114
dense_autoencoder,predict_time,13.008708
dense_autoencoder,memory,2624356.352
dense_autoencoder,fit_time,436.739202
dense_autoencoder,predict_time,18.120383
dense_autoencoder,memory,2314264.576
dense_autoencoder,fit_time,651.2266500000001
dense_autoencoder,predict_time,29.108161
dense_autoencoder,memory,2544611.328
dense_autoencoder,fit_time,409.395362
dense_autoencoder,predict_time,45.214048000000005
dense_autoencoder,memory,6337417.216
dense_autoencoder,fit_time,310.261882
dense_autoencoder,predict_time,17.562459999999998
dense_autoencoder,memory,1339564.032
dense_autoencoder,fit_time,284.57669699999997
dense_autoencoder,predict_time,13.886106
dense_autoencoder,memory,1617874.944
dense_autoencoder,fit_time,412.44581900000003
dense_autoencoder,predict_time,31.835935
dense_autoencoder,memory,6054645.76
dense_autoencoder,fit_time,563.0568509999999
dense_autoencoder,predict_time,36.801812999999996
dense_autoencoder,memory,7945240.576
dense_autoencoder,fit_time,391.077594
dense_autoencoder,predict_time,18.12109
dense_autoencoder,memory,2393673.728
dense_autoencoder,fit_time,476.981785
dense_autoencoder,predict_time,19.935974
dense_autoencoder,memory,2286972.928
dense_autoencoder,fit_time,492.009043
dense_autoencoder,predict_time,24.705511
dense_autoencoder,memory,1750327.296
dense_autoencoder,fit_time,413.841467
dense_autoencoder,predict_time,16.706708
dense_autoencoder,memory,1867350.016
dense_autoencoder,fit_time,484.15260199999994
dense_autoencoder,predict_time,17.146786
dense_autoencoder,memory,2219769.856
dense_autoencoder,fit_time,332.62238099999996
dense_autoencoder,predict_time,16.058445000000003
dense_autoencoder,memory,3358953.472
dense_autoencoder,fit_time,362.60429600000003
dense_autoencoder,predict_time,22.450195
dense_autoencoder,memory,2402328.576
dense_autoencoder,fit_time,336.711638
dense_autoencoder,predict_time,17.591479999999997
dense_autoencoder,memory,1798918.144
dense_autoencoder,fit_time,530.347694
dense_autoencoder,predict_time,19.310548
dense_autoencoder,memory,2361352.192
dense_autoencoder,fit_time,258.058912
dense_autoencoder,predict_time,13.469336
dense_autoencoder,memory,1780887.552
dense_autoencoder,fit_time,376.393164
dense_autoencoder,predict_time,22.484235
dense_autoencoder,memory,1494261.76
dense_autoencoder,fit_time,292.724177
dense_autoencoder,predict_time,12.806887
dense_autoencoder,memory,2084790.272
dense_autoencoder,fit_time,438.441551
dense_autoencoder,predict_time,174.685284
dense_autoencoder,memory,23568691.2
dense_autoencoder,fit_time,515.0621669999999
dense_autoencoder,predict_time,17.653917999999997
dense_autoencoder,memory,1216716.8
dense_autoencoder,fit_time,440.35392599999994
dense_autoencoder,predict_time,21.227821000000002
dense_autoencoder,memory,2367045.632
dense_autoencoder,fit_time,466.43912700000004
dense_autoencoder,predict_time,23.492587
dense_autoencoder,memory,2605473.792
dense_autoencoder,fit_time,331.35130999999996
dense_autoencoder,predict_time,14.912719
dense_autoencoder,memory,1275916.288
dense_autoencoder,fit_time,529.3330090000001
dense_autoencoder,predict_time,29.441039000000004
dense_autoencoder,memory,4307357.696
dense_autoencoder,fit_time,359.377043
dense_autoencoder,predict_time,20.066630000000004
dense_autoencoder,memory,1525407.744
dense_autoencoder,fit_time,556.2436620000001
dense_autoencoder,predict_time,18.334866
dense_autoencoder,memory,2288504.832
dense_autoencoder,fit_time,519.937026
dense_autoencoder,predict_time,23.349154
dense_autoencoder,memory,2632826.88
dense_autoencoder,fit_time,516.541371
dense_autoencoder,predict_time,21.316862
dense_autoencoder,memory,2829737.984
dense_autoencoder,fit_time,377.407733
dense_autoencoder,predict_time,21.255343
dense_autoencoder,memory,1436631.04
dense_autoencoder,fit_time,336.508751
dense_autoencoder,predict_time,13.765001999999999
dense_autoencoder,memory,2489004.032
dense_autoencoder,fit_time,525.9285
dense_autoencoder,predict_time,18.369892999999998
dense_autoencoder,memory,1031581.696
dense_autoencoder,fit_time,605.1992220000001
dense_autoencoder,predict_time,20.148611
dense_autoencoder,memory,3934539.776
dense_autoencoder,fit_time,656.694858
dense_autoencoder,predict_time,18.485747999999997
dense_autoencoder,memory,3027648.512
dense_autoencoder,fit_time,326.398805
dense_autoencoder,predict_time,13.733229
dense_autoencoder,memory,1680273.408
dense_autoencoder,fit_time,656.687851
dense_autoencoder,predict_time,20.545363
dense_autoencoder,memory,2922323.968
dense_autoencoder,fit_time,351.30887700000005
dense_autoencoder,predict_time,21.408597
dense_autoencoder,memory,1946763.264
dense_autoencoder,fit_time,477.263421
dense_autoencoder,predict_time,20.555143
dense_autoencoder,memory,4194177.024
dense_autoencoder,fit_time,575.533087
dense_autoencoder,predict_time,21.288605
dense_autoencoder,memory,1959624.704
dense_autoencoder,fit_time,516.0579759999999
dense_autoencoder,predict_time,18.127603
dense_autoencoder,memory,1734680.576
dense_autoencoder,fit_time,525.025494
dense_autoencoder,predict_time,20.154913999999998
dense_autoencoder,memory,2524483.584
dense_autoencoder,fit_time,342.06803700000006
dense_autoencoder,predict_time,16.371805
dense_autoencoder,memory,1682251.776
dense_autoencoder,fit_time,505.452853
dense_autoencoder,predict_time,16.490082
dense_autoencoder,memory,2949279.744
dense_autoencoder,fit_time,642.5742029999999
dense_autoencoder,predict_time,20.720537999999998
dense_autoencoder,memory,2890579.968
dense_autoencoder,fit_time,399.715319
dense_autoencoder,predict_time,23.801214
dense_autoencoder,memory,2599374.848
dense_autoencoder,fit_time,172.638988
dense_autoencoder,predict_time,33.111185
dense_autoencoder,memory,15212310.528
dense_autoencoder,fit_time,203.738745
dense_autoencoder,predict_time,32.508383
dense_autoencoder,memory,24119635.968
dense_autoencoder,fit_time,391.707971
dense_autoencoder,predict_time,14.792334
dense_autoencoder,memory,5615153.152
dense_autoencoder,fit_time,342.76238399999994
dense_autoencoder,predict_time,16.255955
dense_autoencoder,memory,1422544.896
dense_autoencoder,fit_time,584.642445
dense_autoencoder,predict_time,25.013233
dense_autoencoder,memory,2051727.36
dense_autoencoder,fit_time,367.810646
dense_autoencoder,predict_time,16.573647
dense_autoencoder,memory,1564045.312
dense_autoencoder,fit_time,364.38266899999996
dense_autoencoder,predict_time,16.724927
dense_autoencoder,memory,1140588.544
dense_autoencoder,fit_time,309.451014
dense_autoencoder,predict_time,24.568476999999998
dense_autoencoder,memory,2766479.36
dense_autoencoder,fit_time,144.20102
dense_autoencoder,predict_time,29.265992
dense_autoencoder,memory,7898529.792
dense_autoencoder,fit_time,228.06631900000002
dense_autoencoder,predict_time,38.219805
dense_autoencoder,memory,15675211.776
dense_autoencoder,fit_time,606.5257400000002
dense_autoencoder,predict_time,25.151468
dense_autoencoder,memory,2792747.008
dense_autoencoder,fit_time,496.66448399999996
dense_autoencoder,predict_time,15.806025
dense_autoencoder,memory,2430734.336
dense_autoencoder,fit_time,338.51065399999993
dense_autoencoder,predict_time,19.955822
dense_autoencoder,memory,2967052.288
dense_autoencoder,fit_time,235.400202
dense_autoencoder,predict_time,21.821403
dense_autoencoder,memory,5891739.648
dense_autoencoder,fit_time,212.955229
dense_autoencoder,predict_time,40.012368
dense_autoencoder,memory,15747424.256
dense_autoencoder,fit_time,633.159104
dense_autoencoder,predict_time,26.168284
dense_autoencoder,memory,1435443.2
dense_autoencoder,fit_time,606.783917
dense_autoencoder,predict_time,16.409968000000003
dense_autoencoder,memory,1638612.992
dense_autoencoder,fit_time,337.313208
dense_autoencoder,predict_time,17.689195
dense_autoencoder,memory,3094302.72
dense_autoencoder,fit_time,259.93718
dense_autoencoder,predict_time,19.309352
dense_autoencoder,memory,6645628.928
dense_autoencoder,fit_time,568.9341780000001
dense_autoencoder,predict_time,19.497607000000002
dense_autoencoder,memory,1494089.728
dense_autoencoder,fit_time,329.000048
dense_autoencoder,predict_time,14.409963000000001
dense_autoencoder,memory,1325420.544
dense_autoencoder,fit_time,355.185038
dense_autoencoder,predict_time,17.240369
dense_autoencoder,memory,1939836.928
dense_autoencoder,fit_time,525.413772
dense_autoencoder,predict_time,17.290869
dense_autoencoder,memory,1138008.064
dense_autoencoder,fit_time,383.037641
dense_autoencoder,predict_time,21.437766
dense_autoencoder,memory,1963139.072
dense_autoencoder,fit_time,190.742547
dense_autoencoder,predict_time,36.027157
dense_autoencoder,memory,8761778.176
dense_autoencoder,fit_time,527.093403
dense_autoencoder,predict_time,28.694298
dense_autoencoder,memory,1647284.224
dense_autoencoder,fit_time,459.497835
dense_autoencoder,predict_time,17.105663
dense_autoencoder,memory,2722308.096
dense_autoencoder,fit_time,670.003298
dense_autoencoder,predict_time,31.416847000000004
dense_autoencoder,memory,2741055.488
dense_autoencoder,fit_time,330.257209
dense_autoencoder,predict_time,31.961392
dense_autoencoder,memory,8473939.968
dense_autoencoder,fit_time,526.823532
dense_autoencoder,predict_time,34.499963
dense_autoencoder,memory,7888318.464
dense_autoencoder,fit_time,296.527257
dense_autoencoder,predict_time,20.419831
dense_autoencoder,memory,2861817.856
dense_autoencoder,fit_time,642.2578169999999
dense_autoencoder,predict_time,37.920976
dense_autoencoder,memory,8852594.688
dense_autoencoder,fit_time,225.304554
dense_autoencoder,predict_time,15.264371
dense_autoencoder,memory,2131128.32
dense_autoencoder,fit_time,389.98017999999996
dense_autoencoder,predict_time,30.028697
dense_autoencoder,memory,5872803.84
dense_autoencoder,fit_time,487.537121
dense_autoencoder,predict_time,24.671746999999996
dense_autoencoder,memory,2335080.448
dense_autoencoder,fit_time,122.01741200000001
dense_autoencoder,predict_time,32.350753
dense_autoencoder,memory,5598990.336
dense_autoencoder,fit_time,509.050949
dense_autoencoder,predict_time,19.344254
dense_autoencoder,memory,2739146.752
dense_autoencoder,fit_time,405.668711
dense_autoencoder,predict_time,13.760297999999999
dense_autoencoder,memory,1280684.032
dense_autoencoder,fit_time,589.657784
dense_autoencoder,predict_time,25.763249000000002
dense_autoencoder,memory,1840537.6
dense_autoencoder,fit_time,379.33717300000006
dense_autoencoder,predict_time,16.010773
dense_autoencoder,memory,1247227.904
dense_autoencoder,fit_time,683.982728
dense_autoencoder,predict_time,20.928938000000002
dense_autoencoder,memory,4555743.232
dense_autoencoder,fit_time,221.669447
dense_autoencoder,predict_time,21.595571999999997
dense_autoencoder,memory,1277763.584
dense_autoencoder,fit_time,616.1930560000001
dense_autoencoder,predict_time,21.773081
dense_autoencoder,memory,2142289.92
dense_autoencoder,fit_time,464.958905
dense_autoencoder,predict_time,17.393396
dense_autoencoder,memory,2632269.824
dense_autoencoder,fit_time,474.798744
dense_autoencoder,predict_time,20.076743
dense_autoencoder,memory,2497097.728
dense_autoencoder,fit_time,211.97063500000002
dense_autoencoder,predict_time,43.273216999999995
dense_autoencoder,memory,15763214.336
dense_autoencoder,fit_time,530.2663319999999
dense_autoencoder,predict_time,19.078581
dense_autoencoder,memory,1852841.984
dense_autoencoder,fit_time,465.862196
dense_autoencoder,predict_time,21.802291
dense_autoencoder,memory,3090513.92
dense_autoencoder,fit_time,612.210652
dense_autoencoder,predict_time,17.894266
dense_autoencoder,memory,2136002.56
dense_autoencoder,fit_time,265.537622
dense_autoencoder,predict_time,14.186482999999999
dense_autoencoder,memory,3113181.184
dense_autoencoder,fit_time,283.545806
dense_autoencoder,predict_time,31.059715
dense_autoencoder,memory,12132605.952
dense_autoencoder,fit_time,478.767218
dense_autoencoder,predict_time,32.788757999999994
dense_autoencoder,memory,7499882.496
dense_autoencoder,fit_time,489.96591400000005
dense_autoencoder,predict_time,15.99423
dense_autoencoder,memory,1507721.216
dense_autoencoder,fit_time,209.319549
dense_autoencoder,predict_time,40.335858
dense_autoencoder,memory,15765204.992
dense_autoencoder,fit_time,450.77315
dense_autoencoder,predict_time,14.346473999999999
dense_autoencoder,memory,3625443.328
dense_autoencoder,fit_time,552.717428
dense_autoencoder,predict_time,16.624845999999998
dense_autoencoder,memory,2981990.4
dense_autoencoder,fit_time,426.85988399999997
dense_autoencoder,predict_time,18.146626
dense_autoencoder,memory,1979129.856
dense_autoencoder,fit_time,458.57364999999993
dense_autoencoder,predict_time,21.113893
dense_autoencoder,memory,1505660.928
dense_autoencoder,fit_time,379.598471
dense_autoencoder,predict_time,17.730805
dense_autoencoder,memory,2786746.368
dense_autoencoder,fit_time,253.75582
dense_autoencoder,predict_time,15.939984
dense_autoencoder,memory,883396.608
dense_autoencoder,fit_time,713.973333
dense_autoencoder,predict_time,20.414265
dense_autoencoder,memory,3410169.856
dense_autoencoder,fit_time,255.511366
dense_autoencoder,predict_time,63.45869199999999
dense_autoencoder,memory,16696221.696
dense_autoencoder,fit_time,672.431112
dense_autoencoder,predict_time,23.903927
dense_autoencoder,memory,2502979.584
dense_autoencoder,fit_time,440.72145500000005
dense_autoencoder,predict_time,19.128560999999998
dense_autoencoder,memory,1666453.504
dense_autoencoder,fit_time,607.982338
dense_autoencoder,predict_time,18.163601
dense_autoencoder,memory,1928396.8
dense_autoencoder,fit_time,606.314131
dense_autoencoder,predict_time,21.073722
dense_autoencoder,memory,2236968.96
dense_autoencoder,fit_time,459.673637
dense_autoencoder,predict_time,19.960604000000004
dense_autoencoder,memory,3149713.408
dense_autoencoder,fit_time,331.80129400000004
dense_autoencoder,predict_time,18.974705
dense_autoencoder,memory,1703567.36
dense_autoencoder,fit_time,496.44635100000005
dense_autoencoder,predict_time,15.888178
dense_autoencoder,memory,1258532.864
dense_autoencoder,fit_time,315.840341
dense_autoencoder,predict_time,26.096190999999997
dense_autoencoder,memory,3624394.752
dense_autoencoder,fit_time,426.34653399999996
dense_autoencoder,predict_time,16.757295
dense_autoencoder,memory,2379968.512
dense_autoencoder,fit_time,667.9840330000001
dense_autoencoder,predict_time,22.649446
dense_autoencoder,memory,1957969.92
dense_autoencoder,fit_time,396.99029700000006
dense_autoencoder,predict_time,17.529958
dense_autoencoder,memory,4255186.944
dense_autoencoder,fit_time,394.126508
dense_autoencoder,predict_time,23.978687
dense_autoencoder,memory,1712586.752
dense_autoencoder,fit_time,650.046993
dense_autoencoder,predict_time,31.269720000000003
dense_autoencoder,memory,3071209.472
dense_autoencoder,fit_time,207.18291699999997
dense_autoencoder,predict_time,40.776745
dense_autoencoder,memory,15768006.656
dense_autoencoder,fit_time,216.764104
dense_autoencoder,predict_time,38.091834999999996
dense_autoencoder,memory,15765639.168
dense_autoencoder,fit_time,510.155264
dense_autoencoder,predict_time,17.587683
dense_autoencoder,memory,1269395.456
dense_autoencoder,fit_time,415.214857
dense_autoencoder,predict_time,18.360076
dense_autoencoder,memory,2064691.2
dense_autoencoder,fit_time,164.759977
dense_autoencoder,predict_time,18.162389
dense_autoencoder,memory,782372.864
dense_autoencoder,fit_time,328.957515
dense_autoencoder,predict_time,17.612667
dense_autoencoder,memory,2401357.824
dense_autoencoder,fit_time,206.247477
dense_autoencoder,predict_time,40.638844
dense_autoencoder,memory,24717332.48
dense_autoencoder,fit_time,535.4489269999999
dense_autoencoder,predict_time,22.377601000000002
dense_autoencoder,memory,1713532.928
dense_autoencoder,fit_time,521.061586
dense_autoencoder,predict_time,17.740871000000002
dense_autoencoder,memory,1457025.024
dense_autoencoder,fit_time,589.847836
dense_autoencoder,predict_time,18.749087
dense_autoencoder,memory,3687403.52
dense_autoencoder,fit_time,620.521392
dense_autoencoder,predict_time,20.044845
dense_autoencoder,memory,2194526.208
dense_autoencoder,fit_time,455.17305999999996
dense_autoencoder,predict_time,12.822138
dense_autoencoder,memory,2367205.376
dense_autoencoder,fit_time,600.7245760000001
dense_autoencoder,predict_time,17.640632999999998
dense_autoencoder,memory,4554043.392
dense_autoencoder,fit_time,369.700643
dense_autoencoder,predict_time,15.829318
dense_autoencoder,memory,1299161.088
dense_autoencoder,fit_time,487.924198
dense_autoencoder,predict_time,28.811009
dense_autoencoder,memory,2975801.344
dense_autoencoder,fit_time,596.685473
dense_autoencoder,predict_time,19.989774999999998
dense_autoencoder,memory,2062991.36
dense_autoencoder,fit_time,533.348479
dense_autoencoder,predict_time,18.577477
dense_autoencoder,memory,1489928.192
dense_autoencoder,fit_time,288.17720599999996
dense_autoencoder,predict_time,28.415057
dense_autoencoder,memory,5564293.12
dense_autoencoder,fit_time,229.23539
dense_autoencoder,predict_time,36.064803000000005
dense_autoencoder,memory,24820133.888
dense_autoencoder,fit_time,430.570466
dense_autoencoder,predict_time,15.893488999999999
dense_autoencoder,memory,1314471.936
dense_autoencoder,fit_time,280.193437
dense_autoencoder,predict_time,34.058608
dense_autoencoder,memory,8218279.936
dense_autoencoder,fit_time,215.941143
dense_autoencoder,predict_time,37.279765
dense_autoencoder,memory,15771500.544
dense_autoencoder,fit_time,198.72025600000003
dense_autoencoder,predict_time,36.772221
dense_autoencoder,memory,8729952.256
dense_autoencoder,fit_time,133.466597
dense_autoencoder,predict_time,132.72936199999998
dense_autoencoder,memory,32982466.56
dense_autoencoder,fit_time,546.3290289999999
dense_autoencoder,predict_time,19.665591
dense_autoencoder,memory,1240903.68
dense_autoencoder,fit_time,382.33566599999995
dense_autoencoder,predict_time,15.997553
dense_autoencoder,memory,1678643.2
dense_autoencoder,fit_time,339.144714
dense_autoencoder,predict_time,18.761771999999997
dense_autoencoder,memory,1637711.872
dense_autoencoder,fit_time,372.01923999999997
dense_autoencoder,predict_time,17.745368
dense_autoencoder,memory,1737101.312
dense_autoencoder,fit_time,183.965944
dense_autoencoder,predict_time,34.451463000000004
dense_autoencoder,memory,8710598.656
dense_autoencoder,fit_time,536.422175
dense_autoencoder,predict_time,16.393988
dense_autoencoder,memory,3296800.768
dense_autoencoder,fit_time,563.057974
dense_autoencoder,predict_time,16.363634
dense_autoencoder,memory,4333035.52
dense_autoencoder,fit_time,212.38779200000002
dense_autoencoder,predict_time,37.829930999999995
dense_autoencoder,memory,8637136.896
dense_autoencoder,fit_time,302.007926
dense_autoencoder,predict_time,15.362967000000001
dense_autoencoder,memory,1587916.8
dense_autoencoder,fit_time,359.855542
dense_autoencoder,predict_time,23.693155
dense_autoencoder,memory,2095775.744
dense_autoencoder,fit_time,407.551349
dense_autoencoder,predict_time,16.762057
dense_autoencoder,memory,3708760.064
dense_autoencoder,fit_time,336.75394
dense_autoencoder,predict_time,23.815372
dense_autoencoder,memory,2347565.056
dense_autoencoder,fit_time,635.513955
dense_autoencoder,predict_time,24.882972
dense_autoencoder,memory,3374690.304
dense_autoencoder,fit_time,464.65248299999996
dense_autoencoder,predict_time,29.476134000000002
dense_autoencoder,memory,1895624.704
dense_autoencoder,fit_time,655.30968
dense_autoencoder,predict_time,22.766094000000002
dense_autoencoder,memory,2177040.384
dense_autoencoder,fit_time,498.740051
dense_autoencoder,predict_time,17.527299
dense_autoencoder,memory,2203885.568
dense_autoencoder,fit_time,288.56045700000004
dense_autoencoder,predict_time,27.558112
dense_autoencoder,memory,5701406.72
dense_autoencoder,fit_time,475.453346
dense_autoencoder,predict_time,15.212083
dense_autoencoder,memory,2540941.312
dense_autoencoder,fit_time,679.972003
dense_autoencoder,predict_time,22.436091
dense_autoencoder,memory,3121139.712
dense_autoencoder,fit_time,302.5987
dense_autoencoder,predict_time,231.73986200000002
dense_autoencoder,memory,26958835.712
dense_autoencoder,fit_time,513.348754
dense_autoencoder,predict_time,42.63528600000001
dense_autoencoder,memory,7906512.896
dense_autoencoder,fit_time,312.870404
dense_autoencoder,predict_time,30.374628
dense_autoencoder,memory,4790104.064
dense_autoencoder,fit_time,593.003099
dense_autoencoder,predict_time,41.336059
dense_autoencoder,memory,7314751.488
dense_autoencoder,fit_time,650.586602
dense_autoencoder,predict_time,20.011713999999998
dense_autoencoder,memory,2034708.48
dense_autoencoder,fit_time,393.336385
dense_autoencoder,predict_time,34.832477999999995
dense_autoencoder,memory,6555979.776
dense_autoencoder,fit_time,338.71180000000004
dense_autoencoder,predict_time,29.309346
dense_autoencoder,memory,5756530.688
dense_autoencoder,fit_time,493.396032
dense_autoencoder,predict_time,15.455865
dense_autoencoder,memory,3935674.368
dense_autoencoder,fit_time,197.05154399999998
dense_autoencoder,predict_time,37.268631
dense_autoencoder,memory,15201910.784
dense_autoencoder,fit_time,547.26184
dense_autoencoder,predict_time,22.592131
dense_autoencoder,memory,2370404.352
dense_autoencoder,fit_time,487.296934
dense_autoencoder,predict_time,20.693645999999998
dense_autoencoder,memory,3261321.216
dense_autoencoder,fit_time,467.550422
dense_autoencoder,predict_time,21.427099000000002
dense_autoencoder,memory,2699976.704
dense_autoencoder,fit_time,467.768473
dense_autoencoder,predict_time,18.813467
dense_autoencoder,memory,1787031.552
dense_autoencoder,fit_time,589.868915
dense_autoencoder,predict_time,22.707258999999997
dense_autoencoder,memory,2003578.88
dense_autoencoder,fit_time,214.832337
dense_autoencoder,predict_time,40.597702
dense_autoencoder,memory,15719075.84
dense_autoencoder,fit_time,525.143738
dense_autoencoder,predict_time,21.207902
dense_autoencoder,memory,2518904.832
dense_autoencoder,fit_time,131.941877
dense_autoencoder,predict_time,27.702101
dense_autoencoder,memory,5682405.376
dense_autoencoder,fit_time,498.176496
dense_autoencoder,predict_time,19.87911
dense_autoencoder,memory,1010495.488
dense_autoencoder,fit_time,482.540919
dense_autoencoder,predict_time,17.111863000000003
dense_autoencoder,memory,1155608.576
dense_autoencoder,fit_time,491.72986099999997
dense_autoencoder,predict_time,36.602341
dense_autoencoder,memory,5704282.112
dense_autoencoder,fit_time,306.483333
dense_autoencoder,predict_time,12.857272
dense_autoencoder,memory,1489043.456
dense_autoencoder,fit_time,278.570211
dense_autoencoder,predict_time,21.300479000000003
dense_autoencoder,memory,1839177.728
dense_autoencoder,fit_time,399.009674
dense_autoencoder,predict_time,19.785879
dense_autoencoder,memory,3102097.408
dense_autoencoder,fit_time,397.08812900000004
dense_autoencoder,predict_time,18.807939
dense_autoencoder,memory,3617931.264
dense_autoencoder,fit_time,758.141642
dense_autoencoder,predict_time,39.73078
dense_autoencoder,memory,13826580.48
dense_autoencoder,fit_time,240.201144
dense_autoencoder,predict_time,12.589412
dense_autoencoder,memory,1786101.76
dense_autoencoder,fit_time,281.39951799999994
dense_autoencoder,predict_time,15.160063000000001
dense_autoencoder,memory,2905509.888
dense_autoencoder,fit_time,312.478411
dense_autoencoder,predict_time,20.795626
dense_autoencoder,memory,1476308.992
dense_autoencoder,fit_time,253.07950599999998
dense_autoencoder,predict_time,13.103302
